rank,amount
4280,2500.0
4281,2500.0
4282,150.0
4283,100.0
4284,250.0
4285,1000.0
4286,2500.0
4287,2500.0
4288,5000.0
4290,2500.0
4291,250.0
4292,2500.0
4293,250.0
4294,1000.0
4295,500.0
4297,2500.0
4298,2500.0
4299,2500.0
4300,50.0
4301,30.0
4302,50.0
4303,10.0
4304,10.0
4305,12.0
4306,200.0
4307,500.0
4308,500.0
4309,500.0
4310,100.0
4311,100.0
4312,50.0
4313,50.0
4314,2500.0
4315,500.0
4316,200.0
4317,100.0
4318,2500.0
4319,15.0
4320,10.0
4321,10.0
4322,10.0
4323,10.0
4324,10.0
4325,10.0
4326,12.0
4327,2500.0
4328,300.0
4329,2500.0
4330,500.0
4331,250.0
4332,2500.0
4333,160.0
4334,200.0
4335,200.0
4336,5000.0
4337,200.0
4338,200.0
4339,200.0
4340,2500.0
4341,200.0
4342,2500.0
4343,1000.0
4344,2500.0
4345,1500.0
4346,2500.0
4347,500.0
4348,250.0
4349,500.0
4350,250.0
4351,500.0
4352,2500.0
4353,2500.0
4354,1000.0
4355,1000.0
4356,50.0
4357,75.0
4358,10.0
4359,20.0
4360,25.0
4361,2500.0
4362,200.0
4363,100.0
4364,2500.0
4365,250.0
4366,75.0
4367,50.0
4368,2000.0
4369,100.0
4370,100.0
4371,500.0
4372,500.0
4373,1500.0
4374,1000.0
4375,1500.0
4376,1500.0
4377,250.0
4378,900.0
4379,2500.0
4380,25.0
4381,25.0
4382,50.0
4383,25.0
4384,25.0
4385,50.0
4386,25.0
4387,35.0
4388,12.0
4389,15.0
4390,15.0
4391,5.0
4392,10.0
4393,27.0
4394,30.0
4395,20.0
4396,5.0
4397,18.0
4398,2500.0
4399,250.0
4400,250.0
4401,2500.0
4402,25.0
4403,35.0
4404,25.0
4405,19.2
4406,2500.0
4407,250.0
4408,1000.0
4409,2500.0
4410,100.0
4411,100.0
4412,250.0
4413,2500.0
4414,500.0
4415,250.0
4416,500.0
4417,750.0
4418,1000.0
4419,100.0
4420,200.0
4421,1000.0
4422,2500.0
4423,1000.0
4424,50.0
4425,25.0
4426,50.0
4427,50.0
4428,2500.0
4429,2500.0
4430,100.0
4431,2500.0
4432,2500.0
4433,300.0
4434,500.0
4435,2500.0
4436,2500.0
4437,1000.0
4438,1000.0
4439,500.0
4440,500.0
4441,2000.0
4442,500.0
4444,250.0
4445,2500.0
4446,2500.0
4447,2500.0
4448,500.0
4449,50.0
4450,2500.0
4451,2500.0
4452,1000.0
4453,500.0
4454,1500.0
4455,2500.0
4456,2500.0
4457,1000.0
4458,250.0
4459,2500.0
4460,500.0
4461,2500.0
4462,1000.0
4463,1000.0
4464,1000.0
4465,500.0
4466,1500.0
4467,1000.0
4468,2500.0
4469,2500.0
4470,250.0
4471,25.0
4472,25.0
4473,25.0
4474,100.0
4475,100.0
4476,100.0
4477,50.0
4478,50.0
4479,50.0
4480,50.0
4481,50.0
4482,100.0
4483,2500.0
4484,500.0
4485,25.0
4486,25.0
4487,200.0
4488,250.0
4489,1000.0
4490,1000.0
4491,5000.0
4492,2500.0
4493,2500.0
4494,250.0
4495,2500.0
4496,500.0
4497,375.0
4498,50.0
4499,50.0
4500,25.0
4501,1000.0
4502,2500.0
4503,1000.0
4504,100.0
4505,100.0
4506,100.0
4507,1000.0
4508,2500.0
4509,2500.0
4510,100.0
4511,130.0
4512,1000.0
4513,2500.0
4514,2500.0
4515,1000.0
4516,2500.0
4517,10.0
4518,10.0
4519,250.0
4520,2500.0
4521,2500.0
4522,100.0
4523,100.0
4524,500.0
4525,100.0
4526,100.0
4527,700.0
4528,100.0
4529,500.0
4530,2500.0
4531,1000.0
4532,1000.0
4533,2500.0
4534,2500.0
4535,250.0
4536,2500.0
4537,35.0
4538,35.0
4539,35.0
4540,2500.0
4541,2500.0
4542,300.0
4543,100.0
4544,2500.0
4545,2500.0
4546,2500.0
4547,200.0
4548,500.0
4549,50.0
4550,500.0
4551,250.0
4552,2500.0
4553,2500.0
4554,1000.0
4555,2500.0
4556,500.0
4557,2500.0
4558,250.0
4559,180.0
4560,250.0
4561,2500.0
4562,350.0
4563,1000.0
4564,500.0
4565,500.0
4566,1000.0
4567,2500.0
4568,500.0
4569,500.0
4570,2500.0
4571,2500.0
4572,2500.0
4573,60.0
4574,50.0
4575,100.0
4576,2500.0
4577,500.0
4578,250.0
4579,2500.0
4580,2500.0
4581,250.0
4582,250.0
4583,500.0
4584,2500.0
4585,1250.0
4586,250.0
4587,500.0
4588,150.0
4589,200.0
4590,2500.0
4591,2500.0
4592,1000.0
4593,3.0
4594,2500.0
4595,2500.0
4596,20.0
4597,25.0
4598,500.0
4599,25.0
4600,500.0
4601,10.0
4602,1000.0
4603,10.0
4604,50.0
4605,50.0
4606,50.0
4607,75.0
4608,50.0
4609,75.0
4610,500.0
4611,500.0
4612,400.0
4613,50.0
4614,50.0
4615,2500.0
4616,2500.0
4617,2500.0
4618,2500.0
4619,2500.0
4620,50.0
4621,50.0
4622,500.0
4623,50.0
4624,50.0
4625,50.0
4626,1500.0
4627,2500.0
4628,500.0
4629,110.0
4630,500.0
4631,50.0
4632,50.0
4633,100.0
4634,500.0
4635,75.0
4636,2500.0
4637,250.0
4638,2500.0
4639,2500.0
4640,500.0
4641,50.0
4642,50.0
4643,55.0
4644,55.0
4645,504.0
4646,1000.0
4647,100.0
4648,100.0
4649,200.0
4650,2500.0
4651,1000.0
4652,500.0
4653,500.0
4654,30.0
4655,100.0
4656,50.0
4657,2500.0
4658,2500.0
4659,100.0
4660,100.0
4661,1000.0
4662,1000.0
4663,1000.0
4664,250.0
4665,1000.0
4666,2500.0
4667,2500.0
4668,1000.0
4669,3.0
4670,500.0
4671,2500.0
4672,1000.0
4673,100.0
4674,100.0
4675,250.0
4676,1000.0
4677,1000.0
4678,500.0
4679,2500.0
4681,2500.0
4682,200.0
4683,2500.0
4684,2500.0
4685,1500.0
4686,250.0
4687,5000.0
4688,2500.0
4690,500.0
4691,1000.0
4692,100.0
4693,100.0
4694,100.0
4695,1000.0
4696,100.0
4697,1000.0
4698,1500.0
4699,1500.0
4700,1000.0
4701,2500.0
4702,2500.0
4703,2500.0
4704,110.0
4705,100.0
4706,500.0
4707,2000.0
4708,2500.0
4709,1000.0
4710,2500.0
4711,106.0
4712,10.0
4713,2500.0
4714,2500.0
4715,2500.0
4716,2500.0
4717,100.0
4718,110.0
4719,50.0
4720,100.0
4721,1000.0
4722,1000.0
4723,100.0
4724,100.0
4725,995.0
4726,2500.0
4727,30.0
4728,35.0
4729,35.0
4730,35.0
4731,35.0
4732,2500.0
4733,2500.0
4734,2500.0
4735,100.0
4736,1000.0
4737,250.0
4738,25.0
4739,2500.0
4740,53.0
4741,35.0
4742,500.0
4743,2500.0
4744,1000.0
4745,10.0
4746,10.0
4747,1000.0
4748,1000.0
4749,350.0
4750,2500.0
4751,500.0
4752,110.0
4753,25.0
4754,100.0
4755,50.0
4756,50.0
4757,35.0
4758,500.0
4759,2500.0
4760,1000.0
4761,1500.0
4762,2500.0
4763,10.0
4764,10.0
4765,10.0
4766,10.0
4767,10.0
4768,10.0
4769,10.0
4770,10.0
4771,10.0
4772,1000.0
4773,2500.0
4774,100.0
4775,2500.0
4776,2500.0
4777,2500.0
4778,1000.0
4779,1000.0
4780,500.0
4781,100.0
4782,200.0
4783,100.0
4784,250.0
4785,1000.0
4786,500.0
4787,500.0
4788,1000.0
4789,25.0
4790,2500.0
4791,500.0
4792,2500.0
4793,125.0
4794,150.0
4795,1000.0
4796,2500.0
4797,250.0
4798,2500.0
4799,1250.0
4800,2500.0
4801,1000.0
4802,2500.0
4803,1250.0
4804,1250.0
4805,1000.0
4806,60.0
4807,2500.0
4808,250.0
4809,250.0
4810,50.0
4811,30.0
4812,1000.0
4813,250.0
4814,1000.0
4815,250.0
4816,2500.0
4817,1000.0
4818,1000.0
4819,150.0
4820,100.0
4821,500.0
4822,2500.0
4823,2500.0
4824,50.0
4825,100.0
4826,100.0
4827,50.0
4828,500.0
4829,500.0
4830,500.0
4831,25.0
4832,25.0
4833,25.0
4834,25.0
4835,25.0
4836,1250.0
4837,150.0
4838,3.0
4839,100.0
4841,10.0
4842,100.0
4843,120.0
4844,100.0
4845,2500.0
4846,2500.0
4847,500.0
4848,1000.0
4849,1000.0
4850,2500.0
4851,2000.0
4852,2500.0
4853,250.0
4854,2500.0
4855,2500.0
4856,250.0
4857,100.0
4858,100.0
4859,100.0
4860,2500.0
4861,2500.0
4862,1000.0
4863,2500.0
4864,2000.0
4865,500.0
4866,2500.0
4867,2500.0
4868,1000.0
4869,1000.0
4870,125.0
4871,20.0
4872,20.0
4873,50.0
4874,50.0
4875,65.0
4876,50.0
4877,60.0
4878,250.0
4879,1000.0
4880,50.0
4881,50.0
4882,100.0
4883,500.0
4884,500.0
4885,1000.0
4886,100.0
4887,100.0
4888,550.0
4889,40.0
4890,25.0
4891,25.0
4892,25.0
4893,30.0
4894,20.0
4895,40.0
4896,40.0
4897,302.0
4898,2500.0
4899,2500.0
4900,20.0
4901,20.0
4902,1000.0
4903,500.0
4904,325.0
4905,50.0
4906,45.0
4907,50.0
4908,200.0
4909,1000.0
4910,2500.0
4911,2500.0
4912,2500.0
4913,2500.0
4914,500.0
4915,250.0
4916,500.0
4917,500.0
4918,5.0
4919,1000.0
4920,1000.0
4921,150.0
4922,500.0
4923,500.0
4924,25.0
4925,250.0
4926,2500.0
4927,2500.0
4928,2500.0
4929,1000.0
4930,2500.0
4931,750.0
4932,750.0
4933,2500.0
4934,2500.0
4935,200.0
4936,1000.0
4937,150.0
4938,75.0
4939,500.0
4940,2500.0
4941,2500.0
4942,2500.0
4943,5000.0
4944,2500.0
4946,2500.0
4947,50.0
4948,500.0
4949,50.0
4950,100.0
4951,500.0
4952,55.0
4953,20.0
4954,1000.0
4955,200.0
4956,1000.0
4957,2500.0
4958,2500.0
4959,2500.0
4960,1000.0
4961,100.0
4962,2500.0
4963,500.0
4964,2500.0
4965,1000.0
4966,100.0
4967,100.0
4968,150.0
4969,500.0
4970,100.0
4971,50.0
4972,2500.0
4973,2500.0
4974,250.0
4975,2500.0
4976,2500.0
4977,2500.0
4978,500.0
4979,50.0
4980,50.0
4981,2500.0
4982,2500.0
4983,1000.0
4984,1000.0
4985,2500.0
4986,2500.0
4987,500.0
4988,2500.0
4989,2500.0
4990,1000.0
4991,270.0
4992,2020.0
4993,2500.0
4994,50.0
4995,50.0
4996,50.0
4997,2500.0
4998,2500.0
4999,1000.0
5000,2500.0
5001,1500.0
5002,300.0
5003,2500.0
5004,40.0
5005,50.0
5006,250.0
5007,250.0
5008,100.0
5009,50.0
5010,500.0
5011,135.0
5012,500.0
5013,250.0
5014,50.0
5015,50.0
5016,2500.0
5017,2500.0
5018,2500.0
5019,100.0
5020,100.0
5021,2500.0
5022,2500.0
5023,1000.0
5024,2500.0
5025,2500.0
5026,1000.0
5027,1000.0
5028,1000.0
5029,250.0
5030,5000.0
5031,200.0
5032,500.0
5033,500.0
5034,1000.0
5035,100.0
5036,150.0
5037,2500.0
5038,150.0
5039,1000.0
5040,1000.0
5041,1000.0
5042,250.0
5043,100.0
5044,50.0
5045,1000.0
5046,1000.0
5047,2500.0
5048,50.0
5049,2500.0
5050,1000.0
5051,1000.0
5052,1000.0
5053,100.0
5054,100.0
5055,100.0
5056,100.0
5057,25.0
5058,2000.0
5059,2000.0
5060,1000.0
5061,1000.0
5062,400.0
5063,500.0
5064,250.0
5065,2500.0
5066,50.0
5067,50.0
5068,50.0
5069,1000.0
5070,1000.0
5071,100.0
5072,2500.0
5073,1000.0
5074,1000.0
5075,1000.0
5076,250.0
5077,1000.0
5078,1000.0
5079,1000.0
5080,50.0
5081,105.0
5082,75.0
5083,75.0
5084,200.0
5085,2500.0
5086,2500.0
5087,2500.0
5088,2500.0
5089,1000.0
5090,1500.0
5091,2500.0
5092,150.0
5093,150.0
5094,100.0
5095,2000.0
5096,50.0
5097,158.0
5098,2500.0
5099,2500.0
5100,1000.0
5101,2500.0
5102,2500.0
5103,250.0
5104,2000.0
5105,2500.0
5106,2500.0
5107,1500.0
5108,2500.0
5109,100.0
5110,250.0
5111,2500.0
5112,2500.0
5113,2500.0
5114,1250.0
5115,1000.0
5116,1000.0
5117,2500.0
5118,500.0
5119,500.0
5120,500.0
5121,2500.0
5122,1000.0
5123,2500.0
5124,2500.0
5125,2500.0
5126,2000.0
5127,1000.0
5128,1500.0
5129,2500.0
5130,75.0
5131,250.0
5132,2500.0
5133,100.0
5134,125.0
5135,1750.0
5136,2500.0
5137,2500.0
5138,250.0
5139,250.0
5140,250.0
5141,150.0
5142,100.0
5143,250.0
5144,2500.0
5145,2500.0
5146,1000.0
5147,2500.0
5148,1000.0
5149,10.0
5150,450.0
5151,500.0
5152,500.0
5153,1500.0
5154,2500.0
5155,1000.0
5156,2500.0
5157,50.0
5158,40.0
5159,2500.0
5160,25.0
5161,20.12
5162,25.0
5163,25.0
5164,1000.0
5165,1000.0
5166,40.0
5167,40.0
5168,40.0
5169,40.0
5170,500.0
5171,500.0
5172,2500.0
5173,2500.0
5174,2500.0
5175,1000.0
5176,20.12
5177,200.0
5178,1000.0
5179,250.0
5180,500.0
5181,100.0
5182,150.0
5183,150.0
5184,2500.0
5185,2500.0
5186,125.0
5187,1500.0
5188,2500.0
5189,1000.0
5190,2500.0
5191,1500.0
5192,100.0
5193,2500.0
5194,2500.0
5195,2500.0
5196,1000.0
5197,1000.0
5198,2500.0
5199,1000.0
5200,1500.0
5201,55.0
5202,2500.0
5203,75.0
5204,2000.0
5205,1000.0
5206,100.0
5207,100.0
5208,2500.0
5209,500.0
5210,1000.0
5211,500.0
5212,150.0
5213,100.0
5214,38.0
5215,100.0
5216,100.0
5217,100.0
5218,100.0
5219,1000.0
5220,500.0
5221,500.0
5222,350.0
5223,50.0
5224,100.0
5225,1250.0
5226,1000.0
5227,2500.0
5228,500.0
5229,2500.0
5230,100.0
5231,100.0
5232,2500.0
5233,2500.0
5234,500.0
5235,2500.0
5236,2500.0
5237,2500.0
5238,2500.0
5239,2500.0
5240,2500.0
5241,1000.0
5242,100.0
5243,100.0
5244,1000.0
5245,500.0
5246,500.0
5247,2500.0
5248,250.0
5249,300.0
5250,300.0
5251,300.0
5252,300.0
5253,2500.0
5254,26.0
5255,50.0
5256,26.0
5257,25.0
5258,26.0
5259,1000.0
5260,1000.0
5261,1000.0
5262,100.0
5263,100.0
5264,2500.0
5265,500.0
5266,500.0
5267,5.0
5268,500.0
5269,500.0
5270,250.0
5271,1000.0
5272,250.0
5273,500.0
5274,500.0
5275,2500.0
5276,1000.0
5277,1000.0
5278,1000.0
5279,2500.0
5280,2500.0
5281,250.0
5282,1000.0
5283,500.0
5285,2500.0
5286,2500.0
5287,2500.0
5288,2500.0
5289,500.0
5290,55.0
5291,55.0
5292,2500.0
5293,250.0
5294,2500.0
5295,100.0
5296,100.0
5297,50.0
5298,2500.0
5299,2500.0
5300,25.0
5301,25.0
5302,25.0
5303,25.0
5304,25.0
5305,2500.0
5306,1500.0
5307,2500.0
5308,2500.0
5309,50.0
5310,25.0
5311,2500.0
5312,500.0
5313,2500.0
5314,100.0
5315,250.0
5316,1000.0
5317,250.0
5318,500.0
5319,500.0
5320,1000.0
5321,2500.0
5322,250.0
5323,2500.0
5324,1000.0
5325,1000.0
5326,1000.0
5327,1000.0
5328,1000.0
5329,1250.0
5330,500.0
5331,2500.0
5332,159.0
5333,1000.0
5334,1000.0
5335,500.0
5336,500.0
5337,500.0
5338,1000.0
5339,500.0
5340,2500.0
5341,500.0
5342,50.0
5343,250.0
5344,1000.0
5345,2400.0
5346,2600.0
5347,500.0
5348,250.0
5349,1000.0
5350,2500.0
5351,500.0
5352,500.0
5353,1000.0
5354,1000.0
5355,1000.0
5356,500.0
5357,2500.0
5358,2500.0
5359,250.0
5360,1000.0
5361,500.0
5362,180.0
5363,50.0
5364,30.0
5365,60.0
5366,60.0
5367,60.0
5368,100.0
5369,180.0
5370,200.0
5371,250.0
5372,250.0
5373,1250.0
5374,1000.0
5375,1000.0
5376,100.0
5377,50.0
5378,250.0
5379,50.0
5380,50.0
5381,50.0
5382,50.0
5383,50.0
5384,50.0
5385,1500.0
5386,250.0
5387,2500.0
5388,2500.0
5389,1000.0
5390,2500.0
5391,25.0
5392,100.0
5394,100.0
5395,165.0
5396,121.0
5397,500.0
5398,2500.0
5399,2500.0
5400,2000.0
5401,250.0
5402,150.0
5403,50.0
5404,500.0
5405,10.0
5406,1000.0
5407,300.0
5408,2500.0
5409,2500.0
5410,2500.0
5411,500.0
5412,2500.0
5413,2500.0
5414,500.0
5415,1000.0
5416,100.0
5417,100.0
5418,250.0
5419,250.0
5420,1250.0
5421,2500.0
5422,1250.0
5423,1000.0
5424,400.0
5425,2000.0
5426,5000.0
5428,2500.0
5429,100.0
5430,100.0
5431,200.0
5432,200.0
5433,500.0
5434,500.0
5435,300.0
5436,2500.0
5437,82.0
5438,82.0
5439,55.0
5440,1000.0
5441,2500.0
5442,1000.0
5443,1250.0
5444,500.0
5445,2500.0
5446,500.0
5447,1500.0
5448,1000.0
5449,1000.0
5450,2500.0
5451,2500.0
5452,500.0
5453,1000.0
5454,1000.0
5455,2500.0
5456,150.0
5457,500.0
5458,500.0
5459,1000.0
5460,2500.0
5461,1250.0
5462,500.0
5463,750.0
5464,300.0
5465,250.0
5466,250.0
5467,250.0
5468,500.0
5469,2500.0
5470,500.0
5471,500.0
5472,1000.0
5473,1000.0
5474,2500.0
5475,5.0
5476,1000.0
5477,500.0
5478,1000.0
5479,55.0
5480,110.0
5481,105.0
5482,2500.0
5483,1000.0
5484,1500.0
5485,1500.0
5486,400.0
5487,2500.0
5488,500.0
5489,250.0
5490,250.0
5491,1000.0
5492,1000.0
5493,2500.0
5494,2500.0
5495,2500.0
5496,250.0
5497,500.0
5498,500.0
5499,500.0
5500,1000.0
5501,100.0
5502,100.0
5503,100.0
5504,500.0
5505,500.0
5506,500.0
5507,100.0
5508,500.0
5509,500.0
5510,50.0
5511,50.0
5512,50.0
5513,50.0
5514,25.0
5515,35.0
5516,500.0
5517,1500.0
5518,250.0
5519,500.0
5520,2500.0
5521,100.0
5522,250.0
5523,250.0
5524,500.0
5525,2500.0
5527,2500.0
5528,500.0
5529,250.0
5530,100.0
5531,200.0
5532,1000.0
5533,50.0
5534,15.0
5535,10.0
5536,250.0
5537,2500.0
5538,2500.0
5539,2500.0
5540,500.0
5541,250.0
5542,250.0
5543,110.0
5544,100.0
5545,100.0
5546,2000.0
5547,500.0
5548,1000.0
5549,100.0
5550,500.0
5551,2000.0
5552,2000.0
5553,500.0
5554,250.0
5555,50.0
5556,50.0
5557,50.0
5558,2500.0
5559,1000.0
5560,1000.0
5561,1000.0
5562,1000.0
5563,2500.0
5564,500.0
5565,500.0
5566,2500.0
5567,250.0
5568,250.0
5569,1000.0
5570,1000.0
5571,1000.0
5572,1000.0
5573,250.0
5574,1000.0
5575,2500.0
5576,2500.0
5577,500.0
5578,500.0
5579,200.0
5580,500.0
5581,250.0
5582,500.0
5583,500.0
5584,2500.0
5585,250.0
5586,250.0
5587,50.0
5588,2500.0
5589,2500.0
5590,1000.0
5591,500.0
5592,500.0
5593,2500.0
5594,2500.0
5595,250.0
5596,2500.0
5597,1000.0
5598,500.0
5599,1250.0
5600,1250.0
5601,250.0
5602,2500.0
5603,2500.0
5604,1000.0
5605,2500.0
5606,1000.0
5607,500.0
5608,2500.0
5609,2500.0
5610,2500.0
5611,5.0
5612,500.0
5613,25.0
5614,50.0
5615,35.0
5616,30.0
5617,30.0
5618,50.0
5619,50.0
5620,500.0
5621,900.0
5622,900.0
5623,2500.0
5624,1000.0
5625,100.0
5626,100.0
5627,500.0
5628,1000.0
5629,1500.0
5630,500.0
5631,1000.0
5632,500.0
5633,2500.0
5634,250.0
5635,250.0
5636,2500.0
5637,2500.0
5638,1500.0
5639,500.0
5640,500.0
5641,2500.0
5642,500.0
5643,1000.0
5644,75.0
5645,100.0
5646,1000.0
5647,1250.0
5648,2500.0
5649,1000.0
5650,250.0
5651,500.0
5652,500.0
5653,1000.0
5654,300.0
5655,25.0
5656,1000.0
5657,100.0
5658,100.0
5659,500.0
5660,250.0
5661,2000.0
5662,500.0
5663,500.0
5664,500.0
5665,500.0
5666,500.0
5667,2500.0
5668,2500.0
5669,500.0
5670,2500.0
5671,1000.0
5672,500.0
5673,1000.0
5674,500.0
5675,250.0
5676,1000.0
5677,250.0
5678,500.0
5679,200.0
5680,100.0
5681,1250.0
5682,1250.0
5683,250.0
5684,100.0
5685,2500.0
5686,2500.0
5687,1000.0
5688,250.0
5689,100.0
5690,100.0
5691,100.0
5692,20.0
5693,20.0
5694,20.0
5695,20.0
5696,1000.0
5697,1000.0
5698,250.0
5699,2500.0
5700,2000.0
5701,500.0
5702,2000.0
5703,250.0
5704,2500.0
5705,500.0
5706,500.0
5707,137.0
5708,4000.0
5709,1000.0
5710,50.0
5711,100.0
5712,50.0
5713,50.0
5714,50.0
5715,500.0
5716,500.0
5717,50.0
5718,1000.0
5719,2500.0
5720,500.0
5721,2500.0
5722,250.0
5723,500.0
5724,2500.0
5725,2500.0
5726,500.0
5727,500.0
5728,175.0
5729,175.0
5730,175.0
5731,500.0
5732,125.0
5733,125.0
5734,125.0
5735,500.0
5736,500.0
5737,250.0
5738,250.0
5739,2500.0
5740,100.0
5741,110.0
5742,100.0
5743,2500.0
5744,500.0
5745,1000.0
5746,2500.0
5747,2500.0
5748,1250.0
5749,2500.0
5750,2500.0
5751,1000.0
5752,500.0
5753,2500.0
5754,1000.0
5755,1500.0
5756,250.0
5757,500.0
5758,500.0
5759,2500.0
5760,500.0
5761,500.0
5762,200.0
5763,250.0
5764,1000.0
5765,1000.0
5766,2500.0
5767,150.0
5768,50.0
5769,50.0
5770,500.0
5771,2500.0
5772,200.0
5773,500.0
5774,2500.0
5775,300.0
5776,500.0
5777,400.0
5778,1500.0
5779,1500.0
5780,500.0
5781,2500.0
5782,2500.0
5783,3000.0
5785,1500.0
5786,500.0
5787,1000.0
5788,500.0
5789,1000.0
5790,1000.0
5791,50.0
5792,30.0
5793,2500.0
5794,500.0
5795,2000.0
5796,1000.0
5797,2500.0
5798,500.0
5799,250.0
5800,1000.0
5801,2500.0
5802,500.0
5803,1000.0
5804,2500.0
5805,500.0
5806,2500.0
5807,500.0
5808,500.0
5809,500.0
5810,500.0
5811,500.0
5812,75.0
5813,25.0
5814,25.0
5815,25.0
5816,25.0
5817,25.0
5818,25.0
5819,25.0
5820,35.0
5821,25.0
5822,25.0
5823,50.0
5824,50.0
5825,5.0
5826,50.0
5827,5.0
5828,1000.0
5829,250.0
5830,1250.0
5831,1250.0
5832,1000.0
5833,2000.0
5834,750.0
5835,500.0
5836,2500.0
5837,1000.0
5838,500.0
5839,500.0
5840,1000.0
5841,1000.0
5842,2500.0
5843,2500.0
5844,250.0
5845,1000.0
5846,100.0
5847,25.0
5848,2500.0
5849,1000.0
5850,500.0
5851,1000.0
5852,1000.0
5853,200.0
5854,2500.0
5855,110.0
5856,110.0
5857,110.0
5858,1000.0
5859,250.0
5860,250.0
5861,500.0
5862,1000.0
5863,1000.0
5864,250.0
5865,100.0
5866,100.0
5867,100.0
5868,250.0
5869,250.0
5870,750.0
5871,500.0
5872,5000.0
5873,1000.0
5874,100.0
5875,35.0
5876,100.0
5877,100.0
5878,100.0
5879,100.0
5880,2500.0
5881,1000.0
5882,1500.0
5883,300.0
5884,100.0
5885,300.0
5886,1000.0
5887,1000.0
5888,100.0
5889,2000.0
5890,75.0
5891,1000.0
5892,100.0
5893,100.0
5894,100.0
5895,250.0
5896,500.0
5897,2500.0
5898,250.0
5899,2500.0
5900,300.0
5901,1000.0
5902,500.0
5903,2500.0
5904,50.0
5905,100.0
5906,500.0
5907,250.0
5908,500.0
5909,1000.0
5910,1000.0
5911,250.0
5912,100.0
5913,5000.0
5914,2500.0
5916,1000.0
5917,1000.0
5918,1000.0
5919,1250.0
5920,1250.0
5921,500.0
5922,2500.0
5923,2500.0
5924,2500.0
5925,500.0
5926,1000.0
5927,1250.0
5928,1250.0
5929,100.0
5930,100.0
5931,100.0
5932,250.0
5933,250.0
5934,250.0
5935,2500.0
5936,1500.0
5937,1500.0
5938,82.0
5939,200.0
5940,1000.0
5941,2500.0
5942,1000.0
5943,500.0
5944,25.0
5945,1500.0
5946,1000.0
5947,500.0
5948,1500.0
5949,500.0
5950,500.0
5951,2500.0
5952,2500.0
5953,100.0
5954,250.0
5955,250.0
5956,500.0
5957,500.0
5958,1000.0
5959,500.0
5960,500.0
5961,500.0
5962,500.0
5963,1000.0
5964,2500.0
5965,1000.0
5966,2500.0
5967,2500.0
5968,1000.0
5969,2000.0
5970,500.0
5971,125.0
5972,125.0
5973,1000.0
5974,2500.0
5975,2500.0
5976,1000.0
5977,2500.0
5978,2000.0
5979,250.0
5980,200.0
5981,500.0
5982,500.0
5983,2000.0
5984,2500.0
5985,2000.0
5986,500.0
5987,900.0
5988,500.0
5989,50.0
5990,500.0
5991,100.0
5992,100.0
5993,50.0
5994,2450.0
5995,100.0
5996,100.0
5997,100.0
5998,1000.0
5999,500.0
6000,1000.0
6001,50.0
6002,1000.0
6003,10.0
6004,2500.0
6005,2000.0
6006,500.0
6007,2500.0
6008,250.0
6009,100.0
6010,100.0
6011,75.0
6012,50.0
6013,50.0
6014,500.0
6015,2500.0
6016,75.0
6017,150.0
6018,1000.0
6019,1000.0
6020,1000.0
6021,2500.0
6022,2500.0
6023,2500.0
6024,200.0
6025,100.0
6026,2000.0
6027,500.0
6028,5000.0
6029,250.0
6030,250.0
6031,500.0
6032,50.0
6033,35.0
6034,2500.0
6035,2500.0
6036,100.0
6037,250.0
6038,2500.0
6039,2500.0
6040,2500.0
6041,500.0
6042,500.0
6043,500.0
6044,200.0
6045,500.0
6046,2500.0
6047,250.0
6048,5.0
6049,250.0
6050,250.0
6051,500.0
6052,1000.0
6053,1000.0
6054,1000.0
6055,1000.0
6056,1500.0
6057,2500.0
6058,2500.0
6059,1000.0
6060,1000.0
6061,500.0
6062,500.0
6063,2000.0
6064,1000.0
6065,75.0
6066,75.0
6067,1500.0
6068,1000.0
6069,250.0
6070,500.0
6071,500.0
6072,5000.0
6074,2500.0
6075,2500.0
6076,2500.0
6077,2500.0
6078,2500.0
6079,500.0
6080,250.0
6081,2500.0
6082,200.0
6083,2500.0
6084,2500.0
6085,2500.0
6086,2500.0
6087,2500.0
6088,500.0
6089,1000.0
6090,1500.0
6091,2000.0
6092,500.0
6093,250.0
6094,1000.0
6095,2500.0
6096,2500.0
6097,50.0
6098,500.0
6099,1500.0
6100,2500.0
6101,300.0
6102,250.0
6103,250.0
6104,25.0
6105,25.0
6106,500.0
6107,250.0
6108,500.0
6109,25.0
6110,110.0
6111,50.0
6112,55.0
6113,250.0
6114,125.0
6115,2500.0
6116,500.0
6117,1000.0
6118,500.0
6119,1000.0
6120,500.0
6121,500.0
6122,500.0
6123,25.0
6124,50.0
6125,1000.0
6126,1000.0
6127,1000.0
6128,1000.0
6129,250.0
6130,2500.0
6131,2500.0
6132,1000.0
6133,200.0
6134,500.0
6135,100.0
6136,50.0
6137,50.0
6138,500.0
6139,500.0
6140,500.0
6141,500.0
6142,250.0
6143,2500.0
6144,250.0
6145,60.0
6146,250.0
6147,250.0
6148,500.0
6149,500.0
6150,500.0
6151,500.0
6152,500.0
6153,5000.0
6155,30.0
6156,2000.0
6157,50.0
6158,200.0
6159,1000.0
6160,2500.0
6161,100.0
6162,100.0
6163,100.0
6164,2500.0
6165,500.0
6166,1000.0
6167,250.0
6168,1000.0
6169,500.0
6170,500.0
6171,2500.0
6172,250.0
6173,2500.0
6174,100.0
6175,1000.0
6176,25.0
